Date,State,Confirmed,Deaths,Recovered,New Cases
2021-05-21,Himachal Pradesh,172722,2595,136679.0,2648.0
2021-05-22,Himachal Pradesh,175384,2652,141213.0,2662.0
2021-05-23,Himachal Pradesh,177725,2707,146230.0,2341.0
2021-05-24,Himachal Pradesh,179034,2766,150289.0,1309.0
2021-05-25,Himachal Pradesh,180983,2827,153975.0,1949.0
2021-05-26,Himachal Pradesh,182982,2887,157042.0,1999.0
2021-05-27,Himachal Pradesh,184347,2932,159234.0,1365.0
2021-05-28,Himachal Pradesh,185819,2992,162643.0,1472.0
2021-05-29,Himachal Pradesh,187342,3056,165791.0,1523.0
2021-05-30,Himachal Pradesh,188604,3086,168529.0,1262.0
2021-05-31,Himachal Pradesh,189465,3127,171398.0,861.0
2021-06-01,Himachal Pradesh,190330,3143,173566.0,865.0
2021-06-02,Himachal Pradesh,191251,3181,175663.0,921.0
2021-06-03,Himachal Pradesh,192142,3210,176957.0,891.0
2021-06-04,Himachal Pradesh,193137,3233,178847.0,995.0
2021-06-05,Himachal Pradesh,193924,3260,180877.0,787.0
2021-06-06,Himachal Pradesh,194742,3279,181979.0,818.0
2021-06-07,Himachal Pradesh,195099,3297,183441.0,357.0
2021-06-08,Himachal Pradesh,195755,3315,184885.0,656.0
2021-06-09,Himachal Pradesh,196351,3328,186040.0,596.0
2021-06-10,Himachal Pradesh,196905,3343,186880.0,554.0
2021-06-11,Himachal Pradesh,197438,3358,187742.0,533.0
2021-06-12,Himachal Pradesh,197943,3367,188697.0,505.0
2021-06-13,Himachal Pradesh,198313,3384,189527.0,370.0
2021-06-14,Himachal Pradesh,198550,3391,190382.0,237.0
2021-06-15,Himachal Pradesh,198876,3398,191046.0,326.0
2021-06-16,Himachal Pradesh,199197,3410,191737.0,321.0
2021-06-17,Himachal Pradesh,199407,3414,192260.0,210.0
2021-06-18,Himachal Pradesh,199699,3424,192845.0,292.0
2021-06-19,Himachal Pradesh,200043,3429,193421.0,344.0
2021-06-20,Himachal Pradesh,200282,3439,193853.0,239.0
2021-06-21,Himachal Pradesh,200410,3442,194257.0,128.0
2021-06-22,Himachal Pradesh,200603,3448,194747.0,193.0
2021-06-23,Himachal Pradesh,200791,3453,195062.0,188.0
2021-06-24,Himachal Pradesh,201049,3461,195301.0,258.0
2021-06-25,Himachal Pradesh,201210,3463,195624.0,161.0
2021-06-26,Himachal Pradesh,201363,3465,195942.0,153.0
2021-06-27,Himachal Pradesh,201547,3471,196191.0,184.0
2021-06-28,Himachal Pradesh,201665,3473,196438.0,118.0
2021-06-29,Himachal Pradesh,201813,3476,196646.0,148.0
2021-06-30,Himachal Pradesh,201980,3477,196849.0,167.0
2021-07-01,Himachal Pradesh,202123,3479,197019.0,143.0
2021-03-02,Jammu and Kashmir,126504,1958,123717.0,0.0
2021-03-03,Jammu and Kashmir,126589,1958,123811.0,85.0
2021-03-04,Jammu and Kashmir,126693,1958,123860.0,104.0
2021-03-05,Jammu and Kashmir,126772,1959,123930.0,79.0
2021-03-06,Jammu and Kashmir,126853,1960,124002.0,81.0
2021-03-07,Jammu and Kashmir,126932,1961,124089.0,79.0
2021-03-08,Jammu and Kashmir,127044,1962,124190.0,112.0
2021-03-09,Jammu and Kashmir,127114,1963,124280.0,70.0
2021-03-10,Jammu and Kashmir,127191,1965,124367.0,77.0
2021-03-11,Jammu and Kashmir,127288,1968,124421.0,97.0
2021-03-12,Jammu and Kashmir,127363,1969,124498.0,75.0
2021-03-13,Jammu and Kashmir,127436,1971,124578.0,73.0
2021-03-14,Jammu and Kashmir,127535,1974,124680.0,99.0
2021-03-15,Jammu and Kashmir,127640,1974,124746.0,105.0
2021-03-16,Jammu and Kashmir,127734,1974,124823.0,94.0
2021-03-17,Jammu and Kashmir,127831,1976,124882.0,97.0
2021-03-18,Jammu and Kashmir,127957,1977,124972.0,126.0
2021-03-19,Jammu and Kashmir,128097,1978,125046.0,140.0
2021-03-20,Jammu and Kashmir,128249,1979,125118.0,152.0
2021-03-21,Jammu and Kashmir,128389,1980,125218.0,140.0
2021-03-22,Jammu and Kashmir,128547,1981,125276.0,158.0
2021-03-23,Jammu and Kashmir,128679,1981,125362.0,132.0
2021-03-24,Jammu and Kashmir,128836,1983,125443.0,157.0
2021-03-25,Jammu and Kashmir,129031,1983,125535.0,195.0
2021-03-26,Jammu and Kashmir,129203,1983,125627.0,172.0
2021-03-27,Jammu and Kashmir,129413,1984,125748.0,210.0
2021-03-28,Jammu and Kashmir,129684,1985,125886.0,271.0
2021-03-29,Jammu and Kashmir,129993,1989,126003.0,309.0
2021-03-30,Jammu and Kashmir,130228,1989,126129.0,235.0
2021-03-31,Jammu and Kashmir,130587,1990,126304.0,359.0
2021-04-01,Jammu and Kashmir,130960,1994,126435.0,373.0
2021-04-02,Jammu and Kashmir,131421,1998,126549.0,461.0
2021-04-03,Jammu and Kashmir,131938,2003,126720.0,517.0
2021-04-04,Jammu and Kashmir,132439,2005,126860.0,501.0
2021-04-05,Jammu and Kashmir,133012,2008,127049.0,573.0
2021-04-06,Jammu and Kashmir,133454,2010,127290.0,442.0
2021-04-07,Jammu and Kashmir,134015,2012,127520.0,561.0
2021-04-08,Jammu and Kashmir,134827,2018,127774.0,812.0
2021-04-09,Jammu and Kashmir,135662,2019,128020.0,835.0
2021-04-10,Jammu and Kashmir,136470,2023,128332.0,808.0
2021-04-11,Jammu and Kashmir,137475,2029,128691.0,1005.0
2021-04-12,Jammu and Kashmir,138390,2034,129021.0,915.0
2021-04-13,Jammu and Kashmir,139381,2034,129439.0,991.0
2021-04-14,Jammu and Kashmir,140650,2037,129932.0,1269.0
2021-04-15,Jammu and Kashmir,141736,2042,130304.0,1086.0
2021-04-16,Jammu and Kashmir,142877,2046,130791.0,1141.0
2021-04-17,Jammu and Kashmir,144021,2048,131353.0,1144.0
2021-04-18,Jammu and Kashmir,145166,2051,132205.0,1145.0
2021-04-19,Jammu and Kashmir,146692,2057,133168.0,1526.0
2021-04-20,Jammu and Kashmir,148208,2063,133981.0,1516.0
2021-04-21,Jammu and Kashmir,150238,2071,134697.0,2030.0
2021-04-22,Jammu and Kashmir,152442,2084,135430.0,2204.0
2021-04-23,Jammu and Kashmir,154407,2092,136221.0,1965.0
2021-04-24,Jammu and Kashmir,156344,2111,137240.0,1937.0
2021-04-25,Jammu and Kashmir,158374,2126,138184.0,2030.0
2021-04-26,Jammu and Kashmir,160755,2147,139050.0,2381.0
2021-04-27,Jammu and Kashmir,162890,2172,140117.0,2135.0
2021-04-28,Jammu and Kashmir,166054,2197,141574.0,3164.0
2021-04-29,Jammu and Kashmir,169077,2227,142537.0,3023.0
2021-04-30,Jammu and Kashmir,172551,2253,144154.0,3474.0
2021-05-01,Jammu and Kashmir,176083,2283,145441.0,3532.0
2021-05-02,Jammu and Kashmir,179915,2330,147242.0,3832.0
2021-05-03,Jammu and Kashmir,183486,2370,148695.0,3571.0
2021-05-04,Jammu and Kashmir,187219,2421,150231.0,3733.0
2021-05-05,Jammu and Kashmir,191869,2458,152109.0,4650.0
2021-05-06,Jammu and Kashmir,196585,2510,154447.0,4716.0
2021-05-07,Jammu and Kashmir,201511,2562,157283.0,4926.0
2021-05-08,Jammu and Kashmir,206954,2612,160035.0,5443.0
2021-05-09,Jammu and Kashmir,211742,2672,162535.0,4788.0
2021-05-10,Jammu and Kashmir,216932,2726,164958.0,5190.0
2021-05-11,Jammu and Kashmir,220546,2782,167813.0,3614.0
2021-05-12,Jammu and Kashmir,224898,2847,171350.0,4352.0
2021-05-13,Jammu and Kashmir,229407,2912,174953.0,4509.0
2021-05-14,Jammu and Kashmir,233763,2967,177948.0,4356.0
2021-05-15,Jammu and Kashmir,236790,3027,181762.0,3027.0
2021-05-16,Jammu and Kashmir,240467,3090,185902.0,3677.0
2021-05-17,Jammu and Kashmir,244608,3149,189836.0,4141.0
2021-05-18,Jammu and Kashmir,247952,3222,193878.0,3344.0
2021-05-19,Jammu and Kashmir,251919,3293,197701.0,3967.0
2021-05-20,Jammu and Kashmir,255888,3355,202039.0,3969.0
2021-05-21,Jammu and Kashmir,260057,3422,206081.0,4169.0
2021-05-22,Jammu and Kashmir,263905,3465,210547.0,3848.0
2021-05-23,Jammu and Kashmir,267313,3513,214664.0,3408.0
2021-05-24,Jammu and Kashmir,270621,3564,219620.0,3308.0
2021-05-25,Jammu and Kashmir,272858,3609,223619.0,2237.0
2021-05-26,Jammu and Kashmir,275822,3662,227242.0,2964.0
2021-05-27,Jammu and Kashmir,278859,3702,231265.0,3037.0
2021-05-28,Jammu and Kashmir,281628,3739,235617.0,2769.0
2021-05-29,Jammu and Kashmir,284431,3795,239254.0,2803.0
2021-05-30,Jammu and Kashmir,286684,3841,243588.0,2253.0
2021-05-31,Jammu and Kashmir,288940,3870,247393.0,2256.0
2021-06-01,Jammu and Kashmir,290465,3907,251463.0,1525.0
2021-06-02,Jammu and Kashmir,292360,3939,255145.0,1895.0
2021-06-03,Jammu and Kashmir,294078,3963,258536.0,1718.0
2021-06-04,Jammu and Kashmir,295879,3992,261230.0,1801.0
2021-06-05,Jammu and Kashmir,297602,4026,263961.0,1723.0
2021-06-06,Jammu and Kashmir,299050,4051,266576.0,1448.0
2021-06-07,Jammu and Kashmir,300490,4074,269675.0,1440.0
2021-06-08,Jammu and Kashmir,301467,4090,273853.0,977.0
2021-06-09,Jammu and Kashmir,302651,4101,276733.0,1184.0
2021-06-10,Jammu and Kashmir,303749,4118,279779.0,1098.0
2021-06-11,Jammu and Kashmir,304866,4143,282142.0,1117.0
2021-06-12,Jammu and Kashmir,305772,4160,284027.0,906.0
2021-06-13,Jammu and Kashmir,306638,4174,286180.0,866.0
2021-06-14,Jammu and Kashmir,307412,4186,288145.0,774.0
2021-06-15,Jammu and Kashmir,308011,4195,290284.0,599.0
2021-06-16,Jammu and Kashmir,308726,4205,292114.0,715.0
2021-06-17,Jammu and Kashmir,309361,4217,293763.0,635.0
2021-06-18,Jammu and Kashmir,310017,4226,295189.0,656.0
2021-06-19,Jammu and Kashmir,310688,4234,296360.0,671.0
2021-06-20,Jammu and Kashmir,311209,4238,297557.0,521.0
2021-06-21,Jammu and Kashmir,311794,4252,298911.0,585.0
2021-06-22,Jammu and Kashmir,312156,4262,300135.0,362.0
2021-06-23,Jammu and Kashmir,312584,4269,301134.0,428.0
2021-06-24,Jammu and Kashmir,313028,4273,301973.0,444.0
2021-06-25,Jammu and Kashmir,313476,4284,302655.0,448.0
2021-06-26,Jammu and Kashmir,313974,4291,303526.0,498.0
2021-06-27,Jammu and Kashmir,314316,4296,304390.0,342.0
2021-06-28,Jammu and Kashmir,314731,4304,305135.0,415.0
2021-06-29,Jammu and Kashmir,314990,4310,305684.0,259.0
2021-06-30,Jammu and Kashmir,315298,4316,306177.0,308.0
2021-07-01,Jammu and Kashmir,315662,4323,306739.0,364.0
2021-03-02,Jharkhand,119986,1090,118411.0,0.0
2021-03-03,Jharkhand,120037,1090,118449.0,51.0
2021-03-04,Jharkhand,120068,1090,118505.0,31.0
2021-03-05,Jharkhand,120129,1091,118552.0,61.0
2021-03-06,Jharkhand,120173,1091,118601.0,44.0
2021-03-07,Jharkhand,120217,1091,118665.0,44.0
2021-03-08,Jharkhand,120259,1093,118703.0,42.0
2021-03-09,Jharkhand,120312,1093,118747.0,53.0
2021-03-10,Jharkhand,120374,1093,118787.0,62.0
2021-03-11,Jharkhand,120436,1093,118823.0,62.0
2021-03-12,Jharkhand,120467,1093,118863.0,31.0
2021-03-13,Jharkhand,120524,1093,118922.0,57.0
2021-03-14,Jharkhand,120567,1093,118959.0,43.0
2021-03-15,Jharkhand,120628,1093,118987.0,61.0
2021-03-16,Jharkhand,120695,1093,119046.0,67.0
2021-03-17,Jharkhand,120771,1094,119100.0,76.0
2021-03-18,Jharkhand,120853,1094,119160.0,82.0
2021-03-19,Jharkhand,120950,1094,119232.0,97.0
2021-03-20,Jharkhand,121055,1095,119307.0,105.0
2021-03-21,Jharkhand,121178,1095,119361.0,123.0
2021-03-22,Jharkhand,121261,1096,119409.0,83.0
2021-03-23,Jharkhand,121371,1097,119478.0,110.0
2021-03-24,Jharkhand,121501,1098,119549.0,130.0
2021-03-25,Jharkhand,121695,1100,119626.0,194.0
2021-03-26,Jharkhand,121973,1100,119698.0,278.0
2021-03-27,Jharkhand,122281,1103,119779.0,308.0
2021-03-28,Jharkhand,122621,1107,119878.0,340.0
2021-03-29,Jharkhand,122935,1110,119954.0,314.0
2021-03-30,Jharkhand,123090,1110,120012.0,155.0
2021-03-31,Jharkhand,123508,1113,120141.0,418.0
2021-04-01,Jharkhand,124201,1113,120263.0,693.0
2021-04-02,Jharkhand,124891,1114,120425.0,690.0
2021-04-03,Jharkhand,125585,1115,120562.0,694.0
2021-04-04,Jharkhand,126458,1122,120723.0,873.0
2021-04-05,Jharkhand,127246,1130,120872.0,788.0
2021-04-06,Jharkhand,128332,1140,121310.0,1086.0
2021-04-07,Jharkhand,129596,1144,121608.0,1264.0
2021-04-08,Jharkhand,130908,1151,121885.0,1312.0
2021-04-09,Jharkhand,132790,1158,122383.0,1882.0
2021-04-10,Jharkhand,134715,1175,122936.0,1925.0
2021-04-11,Jharkhand,137088,1192,123603.0,2373.0
2021-04-12,Jharkhand,139384,1213,124238.0,2296.0
2021-04-13,Jharkhand,141750,1232,125175.0,2366.0
2021-04-14,Jharkhand,144594,1261,126178.0,2844.0
2021-04-15,Jharkhand,147792,1292,127976.0,3198.0
2021-04-16,Jharkhand,151272,1320,129301.0,3480.0
2021-04-17,Jharkhand,155115,1376,130694.0,3843.0
2021-04-18,Jharkhand,158953,1406,131928.0,3838.0
2021-04-19,Jharkhand,162945,1456,133479.0,3992.0
2021-04-20,Jharkhand,167235,1502,135256.0,4290.0
2021-04-21,Jharkhand,172315,1547,137590.0,5080.0
2021-04-22,Jharkhand,177356,1609,139921.0,5041.0
2021-04-23,Jharkhand,184951,1715,142294.0,7595.0
2021-04-24,Jharkhand,190692,1778,145499.0,5741.0
2021-04-25,Jharkhand,195844,1888,148364.0,5152.0
2021-04-26,Jharkhand,201747,1991,151651.0,5903.0
2021-04-27,Jharkhand,207288,2115,155669.0,5541.0
2021-04-28,Jharkhand,213414,2246,159916.0,6126.0
2021-04-29,Jharkhand,221489,2395,164278.0,8075.0
2021-04-30,Jharkhand,227450,2540,169033.0,5961.0
2021-05-01,Jharkhand,233411,2660,173035.0,5961.0
2021-05-02,Jharkhand,239734,2829,178468.0,6323.0
2021-05-03,Jharkhand,244472,2944,183009.0,4738.0
2021-05-04,Jharkhand,251371,3073,188623.0,6899.0
2021-05-05,Jharkhand,257345,3205,194433.0,5974.0
2021-05-06,Jharkhand,263115,3346,200237.0,5770.0
2021-05-07,Jharkhand,270089,3479,205977.0,6974.0
2021-05-08,Jharkhand,276062,3615,211270.0,5973.0
2021-05-09,Jharkhand,282174,3756,217223.0,6112.0
2021-05-10,Jharkhand,286343,3853,223684.0,4169.0
2021-05-11,Jharkhand,292530,3982,230646.0,6187.0
2021-05-12,Jharkhand,296895,4085,238277.0,4365.0
2021-05-13,Jharkhand,301257,4182,246608.0,4362.0
2021-05-14,Jharkhand,306248,4290,253490.0,4991.0
2021-05-15,Jharkhand,310024,4366,260602.0,3776.0
2021-05-16,Jharkhand,313181,4431,267364.0,3157.0
2021-05-17,Jharkhand,315502,4479,274483.0,2321.0
2021-05-18,Jharkhand,318009,4539,279946.0,2507.0
2021-05-19,Jharkhand,320934,4601,284805.0,2925.0
2021-05-20,Jharkhand,322828,4654,289333.0,1894.0
2021-05-21,Jharkhand,324884,4714,293659.0,2056.0
2021-05-22,Jharkhand,327035,4760,297776.0,2151.0
2021-05-23,Jharkhand,329072,4801,301705.0,2037.0
2021-05-24,Jharkhand,330417,4838,306080.0,1345.0
2021-05-25,Jharkhand,331811,4871,309371.0,1394.0
2021-05-26,Jharkhand,333058,4891,312526.0,1247.0
2021-05-27,Jharkhand,334035,4910,314929.0,977.0
2021-05-28,Jharkhand,334730,4926,316707.0,695.0
2021-05-29,Jharkhand,335417,4945,318689.0,687.0
2021-05-30,Jharkhand,336240,4958,320336.0,823.0
2021-05-31,Jharkhand,336943,4977,322060.0,703.0
2021-06-01,Jharkhand,337774,4991,323876.0,831.0
2021-06-02,Jharkhand,338383,5000,325325.0,609.0
2021-06-03,Jharkhand,338915,5011,326597.0,532.0
2021-06-04,Jharkhand,339930,5021,327372.0,1015.0
2021-06-05,Jharkhand,340408,5034,328542.0,478.0
2021-06-06,Jharkhand,340925,5046,329640.0,517.0
2021-06-07,Jharkhand,341218,5054,330478.0,293.0
2021-06-08,Jharkhand,341576,5060,331204.0,358.0
2021-06-09,Jharkhand,342179,5073,332007.0,603.0
2021-06-10,Jharkhand,342481,5076,332622.0,302.0
2021-06-11,Jharkhand,342774,5081,333179.0,293.0
2021-06-12,Jharkhand,343065,5082,333763.0,291.0
2021-06-13,Jharkhand,343304,5082,334256.0,239.0
2021-06-14,Jharkhand,343458,5084,334979.0,154.0
2021-06-15,Jharkhand,343609,5085,335462.0,151.0
2021-06-16,Jharkhand,343793,5089,336058.0,184.0
2021-06-17,Jharkhand,343983,5092,336645.0,190.0
2021-06-18,Jharkhand,344129,5095,337088.0,146.0
2021-06-19,Jharkhand,344270,5097,337362.0,141.0
2021-06-20,Jharkhand,344405,5099,337667.0,135.0
2021-06-21,Jharkhand,344543,5099,337848.0,138.0
2021-06-22,Jharkhand,344665,5100,338076.0,122.0
2021-06-23,Jharkhand,344775,5102,338256.0,110.0
2021-06-24,Jharkhand,344914,5104,338446.0,139.0
2021-06-25,Jharkhand,345028,5106,338698.0,114.0
2021-06-26,Jharkhand,345161,5107,338870.0,133.0
2021-06-27,Jharkhand,345259,5110,339036.0,98.0
2021-06-28,Jharkhand,345340,5111,339199.0,81.0
2021-06-29,Jharkhand,345430,5111,339314.0,90.0
2021-06-30,Jharkhand,345525,5113,339463.0,95.0
2021-07-01,Jharkhand,345610,5113,339583.0,85.0
2021-03-02,Karnataka,951600,12336,933421.0,0.0
2021-03-03,Karnataka,952037,12343,933730.0,437.0
2021-03-04,Karnataka,952565,12346,934143.0,528.0
2021-03-05,Karnataka,953136,12350,934639.0,571.0
2021-03-06,Karnataka,953813,12354,935066.0,677.0
2021-03-07,Karnataka,954393,12359,935421.0,580.0
2021-03-08,Karnataka,955015,12362,935772.0,622.0
2021-03-09,Karnataka,955451,12367,936250.0,436.0
2021-03-10,Karnataka,956041,12373,936616.0,590.0
2021-03-11,Karnataka,956801,12379,936947.0,760.0
2021-03-12,Karnataka,957584,12381,937383.0,783.0
2021-03-13,Karnataka,958417,12386,937898.0,833.0
2021-03-14,Karnataka,959338,12387,938890.0,921.0
2021-03-15,Karnataka,960272,12390,939499.0,934.0
2021-03-16,Karnataka,961204,12397,939928.0,932.0
2021-03-17,Karnataka,962339,12403,940489.0,1135.0
2021-03-18,Karnataka,963614,12407,940968.0,1275.0
2021-03-19,Karnataka,965102,12415,941309.0,1488.0
2021-03-20,Karnataka,966689,12425,942178.0,1587.0
2021-03-21,Karnataka,968487,12432,943208.0,1798.0
2021-03-22,Karnataka,970202,12434,944256.0,1715.0
2021-03-23,Karnataka,971647,12444,944917.0,1445.0
2021-03-24,Karnataka,973657,12449,945594.0,2010.0
2021-03-25,Karnataka,975955,12461,946589.0,2298.0
2021-03-26,Karnataka,978478,12471,947781.0,2523.0
2021-03-27,Karnataka,981044,12484,948988.0,2566.0
2021-03-28,Karnataka,983930,12492,950167.0,2886.0
2021-03-29,Karnataka,987012,12504,951452.0,3082.0
2021-03-30,Karnataka,989804,12520,953416.0,2792.0
2021-03-31,Karnataka,992779,12541,954678.0,2975.0
2021-04-01,Karnataka,997004,12567,956170.0,4225.0
2021-04-02,Karnataka,1001238,12585,957769.0,4234.0
2021-04-03,Karnataka,1006229,12591,959400.0,4991.0
2021-04-04,Karnataka,1010602,12610,961359.0,4373.0
2021-04-05,Karnataka,1015155,12625,963419.0,4553.0
2021-04-06,Karnataka,1020434,12657,965275.0,5279.0
2021-04-07,Karnataka,1026584,12696,968762.0,6150.0
2021-04-08,Karnataka,1033560,12731,971556.0,6976.0
2021-04-09,Karnataka,1040130,12767,973949.0,6570.0
2021-04-10,Karnataka,1048085,12813,977169.0,7955.0
2021-04-11,Karnataka,1055040,12849,980519.0,6955.0
2021-04-12,Karnataka,1065290,12889,983157.0,10250.0
2021-04-13,Karnataka,1074869,12941,985924.0,9579.0
2021-04-14,Karnataka,1083647,13008,992003.0,8778.0
2021-04-15,Karnataka,1094912,13046,996367.0,11265.0
2021-04-16,Karnataka,1109650,13112,999958.0,14738.0
2021-04-17,Karnataka,1124509,13190,1003985.0,14859.0
2021-04-18,Karnataka,1141998,13270,1009549.0,17489.0
2021-04-19,Karnataka,1161065,13351,1014152.0,19067.0
2021-04-20,Karnataka,1176850,13497,1021250.0,15785.0
2021-04-21,Karnataka,1198644,13646,1025821.0,21794.0
2021-04-22,Karnataka,1222202,13762,1032233.0,23558.0
2021-04-23,Karnataka,1247997,13885,1037857.0,25795.0
2021-04-24,Karnataka,1274959,14075,1046554.0,26962.0
2021-04-25,Karnataka,1304397,14283,1055612.0,29438.0
2021-04-26,Karnataka,1339201,14426,1062594.0,34804.0
2021-04-27,Karnataka,1368945,14627,1073257.0,29744.0
2021-04-28,Karnataka,1400775,14807,1084050.0,31830.0
2021-04-29,Karnataka,1439822,15036,1095883.0,39047.0
2021-04-30,Karnataka,1474846,15306,1110025.0,35024.0
2021-05-01,Karnataka,1523142,15523,1124909.0,48296.0
2021-05-02,Karnataka,1564132,15794,1143250.0,40990.0
2021-05-03,Karnataka,1601865,16011,1164398.0,37733.0
2021-05-04,Karnataka,1646303,16250,1185299.0,44438.0
2021-05-05,Karnataka,1690934,16538,1210013.0,44631.0
2021-05-06,Karnataka,1741046,16884,1236854.0,50112.0
2021-05-07,Karnataka,1790104,17212,1255797.0,49058.0
2021-05-08,Karnataka,1838885,17804,1284420.0,48781.0
2021-05-09,Karnataka,1886448,18286,1319301.0,47563.0
2021-05-10,Karnataka,1934378,18776,1351097.0,47930.0
2021-05-11,Karnataka,1973683,19372,1383285.0,39305.0
2021-05-12,Karnataka,2013193,19852,1405869.0,39510.0
2021-05-13,Karnataka,2053191,20368,1440621.0,39998.0
2021-05-14,Karnataka,2088488,20712,1474678.0,35297.0
2021-05-15,Karnataka,2130267,21085,1510557.0,41779.0
2021-05-16,Karnataka,2171931,21434,1544982.0,41664.0
2021-05-17,Karnataka,2203462,21837,1581457.0,31531.0
2021-05-18,Karnataka,2242065,22313,1616092.0,38603.0
2021-05-19,Karnataka,2272374,22838,1674487.0,30309.0
2021-05-20,Karnataka,2306655,23306,1724438.0,34281.0
2021-05-21,Karnataka,2335524,23854,1776695.0,28869.0
2021-05-22,Karnataka,2367742,24207,1829276.0,32218.0
2021-05-23,Karnataka,2398925,24658,1891042.0,31183.0
2021-05-24,Karnataka,2424904,25282,1926615.0,25979.0
2021-05-25,Karnataka,2450215,25811,1983948.0,25311.0
2021-05-26,Karnataka,2472973,26399,2022172.0,22758.0
2021-05-27,Karnataka,2499784,26929,2062910.0,26811.0
2021-05-28,Karnataka,2523998,27405,2094369.0,24214.0
2021-05-29,Karnataka,2546821,27806,2146621.0,22823.0
2021-05-30,Karnataka,2567449,28298,2189064.0,20628.0
2021-05-31,Karnataka,2587827,28679,2217117.0,20378.0
2021-06-01,Karnataka,2604431,29090,2261590.0,16604.0
2021-06-02,Karnataka,2618735,29554,2290861.0,14304.0
2021-06-03,Karnataka,2635122,30017,2312060.0,16387.0
2021-06-04,Karnataka,2653446,30531,2336096.0,18324.0
2021-06-05,Karnataka,2669514,30895,2358412.0,16068.0
2021-06-06,Karnataka,2683314,31260,2383758.0,13800.0
2021-06-07,Karnataka,2695523,31580,2409417.0,12209.0
2021-06-08,Karnataka,2707481,31920,2436716.0,11958.0
2021-06-09,Karnataka,2717289,32099,2460165.0,9808.0
2021-06-10,Karnataka,2728248,32291,2480411.0,10959.0
2021-06-11,Karnataka,2739290,32485,2496132.0,11042.0
2021-06-12,Karnataka,2747539,32644,2511105.0,8249.0
2021-06-13,Karnataka,2757324,32788,2532719.0,9785.0
2021-06-14,Karnataka,2765134,32913,2551365.0,7810.0
2021-06-15,Karnataka,2771969,33033,2566774.0,6835.0
2021-06-16,Karnataka,2777010,33148,2581559.0,5041.0
2021-06-17,Karnataka,2784355,33296,2599472.0,7345.0
2021-06-18,Karnataka,2790338,33434,2610157.0,5983.0
2021-06-19,Karnataka,2796121,33602,2625447.0,5783.0
2021-06-20,Karnataka,2801936,33763,2637279.0,5815.0
2021-06-21,Karnataka,2806453,33883,2645735.0,4517.0
2021-06-22,Karnataka,2811320,34025,2654139.0,4867.0
2021-06-23,Karnataka,2815029,34164,2662250.0,3709.0
2021-06-24,Karnataka,2819465,34287,2668705.0,4436.0
2021-06-25,Karnataka,2823444,34425,2678473.0,3979.0
2021-06-26,Karnataka,2826754,34539,2684997.0,3310.0
2021-06-27,Karnataka,2831026,34654,2691123.0,4272.0
2021-06-28,Karnataka,2834630,34743,2698822.0,3604.0
2021-06-29,Karnataka,2837206,34836,2704755.0,2576.0
2021-06-30,Karnataka,2840428,34929,2719479.0,3222.0
2021-07-01,Karnataka,2843810,35040,2732242.0,3382.0
2021-03-02,Kerala,1061341,4210,1008972.0,0.0
2021-03-03,Kerala,1064279,4226,1012484.0,2938.0
2021-03-04,Kerala,1067044,4241,1016515.0,2765.0
2021-03-05,Kerala,1069660,4255,1020671.0,2616.0
2021-03-06,Kerala,1072436,4271,1024309.0,2776.0
2021-03-07,Kerala,1075227,4287,1027826.0,2791.0
2021-03-08,Kerala,1077327,4300,1031865.0,2100.0
2021-03-09,Kerala,1078739,4312,1034895.0,1412.0
2021-03-10,Kerala,1081055,4328,1039281.0,2316.0
2021-03-11,Kerala,1083530,4342,1043473.0,2475.0
2021-03-12,Kerala,1085663,4355,1047226.0,2133.0
2021-03-13,Kerala,1087443,4369,1050603.0,1780.0
2021-03-14,Kerala,1089478,4381,1053859.0,2035.0
2021-03-15,Kerala,1091270,4396,1057097.0,1792.0
2021-03-16,Kerala,1092324,4407,1060560.0,1054.0
2021-03-17,Kerala,1094294,4422,1063444.0,1970.0
2021-03-18,Kerala,1096392,4435,1066259.0,2098.0
