Year of Date,Month of Date,State/UnionTerritory,Confirmed,Cured,Deaths,Confirmed Foreign National,Confirmed Indian National,Date,Sno,Time
2020,August,Chandigarh,1079,683,18,,,8/2/2020,4747,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1117,698,19,,,8/3/2020,4782,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1159,706,19,,,8/4/2020,4817,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1206,715,20,,,8/5/2020,4852,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1270,715,20,,,8/6/2020,4887,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1327,777,20,,,8/7/2020,4922,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1374,820,23,,,8/8/2020,4957,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1426,872,24,,,8/9/2020,4992,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1515,904,25,,,8/10/2020,5027,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1595,1004,25,,,8/11/2020,5062,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1670,1015,26,,,8/12/2020,5097,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1751,1023,26,,,8/13/2020,5132,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1842,1076,27,,,8/14/2020,5167,12/30/1899 8:00:00 AM
2020,August,Chandigarh,1928,1091,28,,,8/15/2020,5202,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2009,1118,28,,,8/16/2020,5237,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2102,1137,29,,,8/17/2020,5272,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2216,1183,30,,,8/18/2020,5307,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2305,1243,30,,,8/19/2020,5342,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2396,1351,31,,,8/20/2020,5377,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2515,1390,31,,,8/21/2020,5412,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2631,1426,33,,,8/22/2020,5447,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2776,1471,33,,,8/23/2020,5482,12/30/1899 8:00:00 AM
2020,August,Chandigarh,2918,1492,37,,,8/24/2020,5517,12/30/1899 8:00:00 AM
2020,August,Chandigarh,3035,1646,37,,,8/25/2020,5552,12/30/1899 8:00:00 AM
2020,August,Chandigarh,3209,1713,40,,,8/26/2020,5587,12/30/1899 8:00:00 AM
2020,August,Chandigarh,3376,1796,41,,,8/27/2020,5622,12/30/1899 8:00:00 AM
2020,August,Chandigarh,3564,1977,43,,,8/28/2020,5657,12/30/1899 8:00:00 AM
2020,August,Chandigarh,3724,2107,45,,,8/29/2020,5692,12/30/1899 8:00:00 AM
2020,August,Chandigarh,3985,2248,45,,,8/30/2020,5727,12/30/1899 8:00:00 AM
2020,August,Chandigarh,4155,2296,52,,,8/31/2020,5762,12/30/1899 8:00:00 AM
2020,September,Chandigarh,4346,2431,56,,,9/1/2020,5797,12/30/1899 8:00:00 AM
2020,September,Chandigarh,4550,2551,57,,,9/2/2020,5832,12/30/1899 8:00:00 AM
2020,September,Chandigarh,4789,2670,59,,,9/3/2020,5867,12/30/1899 8:00:00 AM
2020,September,Chandigarh,5065,2883,63,,,9/4/2020,5902,12/30/1899 8:00:00 AM
2020,September,Chandigarh,5268,3105,68,,,9/5/2020,5937,12/30/1899 8:00:00 AM
2020,September,Chandigarh,5502,3290,69,,,9/6/2020,5972,12/30/1899 8:00:00 AM
2020,September,Chandigarh,5763,3439,71,,,9/7/2020,6007,12/30/1899 8:00:00 AM
2020,September,Chandigarh,5995,3734,74,,,9/8/2020,6042,12/30/1899 8:00:00 AM
2020,September,Chandigarh,6372,3960,78,,,9/9/2020,6077,12/30/1899 8:00:00 AM
2020,September,Chandigarh,6704,4140,80,,,9/10/2020,6112,12/30/1899 8:00:00 AM
2020,September,Chandigarh,6987,4331,83,,,9/11/2020,6147,12/30/1899 8:00:00 AM
2020,September,Chandigarh,7292,4600,86,,,9/12/2020,6182,12/30/1899 8:00:00 AM
2020,September,Chandigarh,7542,4864,92,,,9/13/2020,6217,12/30/1899 8:00:00 AM
2020,September,Chandigarh,7991,5170,93,,,9/14/2020,6252,12/30/1899 8:00:00 AM
2020,September,Chandigarh,8245,5300,98,,,9/15/2020,6287,12/30/1899 8:00:00 AM
2020,September,Chandigarh,8592,5502,99,,,9/16/2020,6322,12/30/1899 8:00:00 AM
2020,September,Chandigarh,8958,5683,104,,,9/17/2020,6357,12/30/1899 8:00:00 AM
2020,September,Chandigarh,9256,6062,109,,,9/18/2020,6392,12/30/1899 8:00:00 AM
2020,September,Chandigarh,9506,6415,113,,,9/19/2020,6427,12/30/1899 8:00:00 AM
2020,September,Chandigarh,9796,6766,119,,,9/20/2020,6462,12/30/1899 8:00:00 AM
2020,September,Chandigarh,10082,7138,123,,,9/21/2020,6497,12/30/1899 8:00:00 AM
2020,September,Chandigarh,10298,7411,126,,,9/22/2020,6532,12/30/1899 8:00:00 AM
2020,September,Chandigarh,10546,7794,130,,,9/23/2020,6567,12/30/1899 8:00:00 AM
2020,September,Chandigarh,10726,8049,140,,,9/24/2020,6602,12/30/1899 8:00:00 AM
2020,September,Chandigarh,10968,8342,144,,,9/25/2020,6637,12/30/1899 8:00:00 AM
2020,September,Chandigarh,11212,8677,145,,,9/26/2020,6672,12/30/1899 8:00:00 AM
2020,September,Chandigarh,11380,8937,145,,,9/27/2020,6707,12/30/1899 8:00:00 AM
2020,September,Chandigarh,11553,9103,147,,,9/28/2020,6742,12/30/1899 8:00:00 AM
2020,September,Chandigarh,11678,9325,153,,,9/29/2020,6777,12/30/1899 8:00:00 AM
2020,September,Chandigarh,11816,9598,158,,,9/30/2020,6812,12/30/1899 8:00:00 AM
2020,October,Chandigarh,11938,9813,162,,,10/1/2020,6847,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12057,10009,164,,,10/2/2020,6882,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12212,10162,169,,,10/3/2020,6917,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12360,10396,172,,,10/4/2020,6952,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12445,10598,174,,,10/5/2020,6987,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12578,10797,177,,,10/6/2020,7022,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12707,11035,180,,,10/7/2020,7057,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12820,11190,182,,,10/8/2020,7092,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12922,11344,186,,,10/9/2020,7127,12/30/1899 8:00:00 AM
2020,October,Chandigarh,12985,11505,188,,,10/10/2020,7162,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13081,11662,190,,,10/11/2020,7197,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13162,11787,191,,,10/12/2020,7232,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13260,11898,192,,,10/13/2020,7267,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13331,12007,197,,,10/14/2020,7302,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13403,12119,199,,,10/15/2020,7337,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13477,12232,201,,,10/16/2020,7372,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13532,12352,206,,,10/17/2020,7407,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13582,12460,207,,,10/18/2020,7442,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13646,12554,208,,,10/19/2020,7477,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13686,12617,208,,,10/20/2020,7512,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13743,12724,209,,,10/21/2020,7547,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13795,12842,209,,,10/22/2020,7582,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13848,12924,212,,,10/23/2020,7617,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13920,13009,214,,,10/24/2020,7652,12/30/1899 8:00:00 AM
2020,October,Chandigarh,13977,13087,216,,,10/25/2020,7687,12/30/1899 8:00:00 AM
2020,October,Chandigarh,14038,13167,218,,,10/26/2020,7722,12/30/1899 8:00:00 AM
2020,October,Chandigarh,14085,13230,222,,,10/27/2020,7757,12/30/1899 8:00:00 AM
2020,October,Chandigarh,14152,13279,223,,,10/28/2020,7792,12/30/1899 8:00:00 AM
2020,October,Chandigarh,14212,13359,224,,,10/29/2020,7827,12/30/1899 8:00:00 AM
2020,October,Chandigarh,14292,13402,225,,,10/30/2020,7862,12/30/1899 8:00:00 AM
2020,October,Chandigarh,14351,13469,225,,,10/31/2020,7897,12/30/1899 8:00:00 AM
2020,November,Chandigarh,14418,13551,226,,,11/1/2020,7932,12/30/1899 8:00:00 AM
2020,November,Chandigarh,14476,13632,226,,,11/2/2020,7967,12/30/1899 8:00:00 AM
2020,November,Chandigarh,14528,13708,227,,,11/3/2020,8002,12/30/1899 8:00:00 AM
2020,November,Chandigarh,14608,13751,228,,,11/4/2020,8037,12/30/1899 8:00:00 AM
2020,November,Chandigarh,14702,13802,229,,,11/5/2020,8072,12/30/1899 8:00:00 AM
2020,November,Chandigarh,14794,13862,229,,,11/6/2020,8107,12/30/1899 8:00:00 AM
2020,November,Chandigarh,14927,13925,230,,,11/7/2020,8142,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15025,13978,232,,,11/8/2020,8177,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15134,14024,234,,,11/9/2020,8212,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15249,14110,237,,,11/10/2020,8247,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15339,14176,241,,,11/11/2020,8282,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15434,14233,243,,,11/12/2020,8317,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15543,14297,244,,,11/13/2020,8352,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15636,14381,246,,,11/14/2020,8387,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15636,14381,246,,,11/15/2020,8422,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15804,14468,248,,,11/16/2020,8457,12/30/1899 8:00:00 AM
2020,November,Chandigarh,15886,14584,250,,,11/17/2020,8492,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16022,14744,252,,,11/18/2020,8527,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16167,14833,253,,,11/19/2020,8562,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16322,14963,254,,,11/20/2020,8597,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16472,15096,255,,,11/21/2020,8632,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16591,15198,258,,,11/22/2020,8667,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16671,15317,260,,,11/23/2020,8702,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16769,15389,263,,,11/24/2020,8737,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16848,15455,265,,,11/25/2020,8772,12/30/1899 8:00:00 AM
2020,November,Chandigarh,16925,15532,266,,,11/26/2020,8807,12/30/1899 8:00:00 AM
2020,November,Chandigarh,17051,15612,270,,,11/27/2020,8842,12/30/1899 8:00:00 AM
2020,November,Chandigarh,17157,15697,270,,,11/28/2020,8877,12/30/1899 8:00:00 AM
2020,November,Chandigarh,17246,15857,274,,,11/29/2020,8912,12/30/1899 8:00:00 AM
2020,November,Chandigarh,17342,15926,276,,,11/30/2020,8947,12/30/1899 8:00:00 AM
2020,December,Chandigarh,17409,16070,277,,,12/1/2020,8982,12/30/1899 8:00:00 AM
2020,December,Chandigarh,17537,16173,278,,,12/2/2020,9017,12/30/1899 8:00:00 AM
2020,December,Chandigarh,17642,16279,281,,,12/3/2020,9052,12/30/1899 8:00:00 AM
2020,December,Chandigarh,17717,16452,284,,,12/4/2020,9087,12/30/1899 8:00:00 AM
2020,December,Chandigarh,17828,16613,287,,,12/5/2020,9122,12/30/1899 8:00:00 AM
2020,December,Chandigarh,17926,16754,289,,,12/6/2020,9157,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18027,16814,291,,,12/7/2020,9192,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18113,16899,293,,,12/8/2020,9227,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18239,16981,296,,,12/9/2020,9262,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18322,17128,297,,,12/10/2020,9297,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18410,17231,298,,,12/11/2020,9332,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18502,17365,299,,,12/12/2020,9368,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18572,17457,300,,,12/13/2020,9404,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18638,17571,301,,,12/14/2020,9440,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18714,17698,302,,,12/15/2020,9476,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18776,17837,304,,,12/16/2020,9512,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18843,17912,304,,,12/17/2020,9548,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18905,18017,304,,,12/18/2020,9584,12/30/1899 8:00:00 AM
2020,December,Chandigarh,18979,18139,305,,,12/19/2020,9620,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19044,18244,306,,,12/20/2020,9656,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19073,18328,308,,,12/21/2020,9692,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19128,18429,310,,,12/22/2020,9728,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19184,18508,312,,,12/23/2020,9764,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19266,18584,313,,,12/24/2020,9800,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19309,18634,314,,,12/25/2020,9836,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19345,18686,314,,,12/26/2020,9872,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19423,18754,315,,,12/27/2020,9908,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19486,18810,315,,,12/28/2020,9944,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19551,18856,316,,,12/29/2020,9980,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19615,18937,316,,,12/30/2020,10016,12/30/1899 8:00:00 AM
2020,December,Chandigarh,19682,18967,316,,,12/31/2020,10052,12/30/1899 8:00:00 AM
2021,January,Chandigarh,19748,19045,317,,,1/1/2021,10088,12/30/1899 8:00:00 AM
2021,January,Chandigarh,19799,19109,318,,,1/2/2021,10124,12/30/1899 8:00:00 AM
2021,January,Chandigarh,19865,19226,319,,,1/3/2021,10160,12/30/1899 8:00:00 AM
2021,January,Chandigarh,19881,19280,320,,,1/4/2021,10196,12/30/1899 8:00:00 AM
2021,January,Chandigarh,19936,19348,321,,,1/5/2021,10232,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20026,19464,322,,,1/6/2021,10268,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20104,19525,323,,,1/7/2021,10304,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20147,19582,325,,,1/8/2021,10340,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20201,19637,326,,,1/9/2021,10376,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20251,19696,327,,,1/10/2021,10412,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20295,19727,327,,,1/11/2021,10448,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20342,19756,327,,,1/12/2021,10484,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20378,19780,328,,,1/13/2021,10520,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20415,19794,329,,,1/14/2021,10556,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20438,19835,330,,,1/15/2021,10592,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20464,19868,330,,,1/16/2021,10628,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20503,19935,330,,,1/17/2021,10664,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20537,19978,330,,,1/18/2021,10700,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20564,20031,330,,,1/19/2021,10736,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20595,20080,330,,,1/20/2021,10772,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20623,20122,330,,,1/21/2021,10808,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20639,20162,331,,,1/22/2021,10844,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20664,20195,332,,,1/23/2021,10880,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20686,20226,333,,,1/24/2021,10916,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20718,20248,334,,,1/25/2021,10952,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20749,20273,334,,,1/26/2021,10988,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20775,20302,334,,,1/27/2021,11024,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20819,20339,334,,,1/28/2021,11060,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20855,20363,334,,,1/29/2021,11096,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20882,20389,334,,,1/30/2021,11132,12/30/1899 8:00:00 AM
2021,January,Chandigarh,20899,20414,334,,,1/31/2021,11168,12/30/1899 8:00:00 AM
2021,February,Chandigarh,20925,20426,334,,,2/1/2021,11204,12/30/1899 8:00:00 AM
2021,February,Chandigarh,20957,20447,334,,,2/2/2021,11240,12/30/1899 8:00:00 AM
2021,February,Chandigarh,20979,20462,335,,,2/3/2021,11276,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21015,20493,336,,,2/4/2021,11312,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21036,20512,337,,,2/5/2021,11348,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21060,20535,338,,,2/6/2021,11384,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21088,20565,339,,,2/7/2021,11420,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21107,20598,340,,,2/8/2021,11456,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21133,20623,341,,,2/9/2021,11492,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21154,20644,342,,,2/10/2021,11528,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21171,20670,343,,,2/11/2021,11564,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21184,20700,344,,,2/12/2021,11600,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21203,20717,344,,,2/13/2021,11636,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21220,20752,345,,,2/14/2021,11672,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21238,20765,346,,,2/15/2021,11708,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21264,20789,346,,,2/16/2021,11744,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21293,20813,347,,,2/17/2021,11780,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21322,20832,348,,,2/18/2021,11816,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21352,20854,348,,,2/19/2021,11852,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21371,20867,348,,,2/20/2021,11888,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21397,20879,349,,,2/21/2021,11924,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21425,20890,349,,,2/22/2021,11960,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21463,20908,350,,,2/23/2021,11996,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21500,20923,350,,,2/24/2021,12032,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21541,20940,351,,,2/25/2021,12068,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21590,20960,351,,,2/26/2021,12104,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21659,20986,351,,,2/27/2021,12140,12/30/1899 8:00:00 AM
2021,February,Chandigarh,21719,21011,351,,,2/28/2021,12176,12/30/1899 8:00:00 AM
2021,March,Chandigarh,21770,21037,352,,,3/1/2021,12212,12/30/1899 8:00:00 AM
2021,March,Chandigarh,21839,21056,353,,,3/2/2021,12248,12/30/1899 8:00:00 AM
2021,March,Chandigarh,21906,21080,354,,,3/3/2021,12284,12/30/1899 8:00:00 AM
2021,March,Chandigarh,21962,21104,355,,,3/4/2021,12320,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22040,21140,355,,,3/5/2021,12356,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22116,21174,355,,,3/6/2021,12392,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22238,21208,355,,,3/7/2021,12428,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22318,21253,355,,,3/8/2021,12464,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22397,21316,356,,,3/9/2021,12500,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22502,21368,356,,,3/10/2021,12536,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22502,21368,356,,,3/11/2021,12572,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22589,21416,357,,,3/12/2021,12608,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22832,21539,357,,,3/13/2021,12644,12/30/1899 8:00:00 AM
2021,March,Chandigarh,22976,21586,358,,,3/14/2021,12680,12/30/1899 8:00:00 AM
2021,March,Chandigarh,23096,21650,358,,,3/15/2021,12716,12/30/1899 8:00:00 AM
2021,March,Chandigarh,23244,21720,358,,,3/16/2021,12752,12/30/1899 8:00:00 AM
2021,March,Chandigarh,23391,21833,359,,,3/17/2021,12788,12/30/1899 8:00:00 AM
2021,March,Chandigarh,23592,21903,359,,,3/18/2021,12824,12/30/1899 8:00:00 AM
2021,March,Chandigarh,23803,21978,359,,,3/19/2021,12860,12/30/1899 8:00:00 AM
2021,March,Chandigarh,24017,22060,360,,,3/20/2021,12896,12/30/1899 8:00:00 AM
2021,March,Chandigarh,24220,22142,361,,,3/21/2021,12932,12/30/1899 8:00:00 AM
2021,March,Chandigarh,24459,22225,362,,,3/22/2021,12968,12/30/1899 8:00:00 AM
2021,March,Chandigarh,24667,22325,363,,,3/23/2021,13004,12/30/1899 8:00:00 AM
2021,March,Chandigarh,24881,22451,364,,,3/24/2021,13040,12/30/1899 8:00:00 AM
2021,March,Chandigarh,25130,22587,365,,,3/25/2021,13076,12/30/1899 8:00:00 AM
2021,March,Chandigarh,25356,22702,368,,,3/26/2021,13112,12/30/1899 8:00:00 AM
2021,March,Chandigarh,25604,22840,372,,,3/27/2021,13148,12/30/1899 8:00:00 AM
2021,March,Chandigarh,25898,22992,374,,,3/28/2021,13184,12/30/1899 8:00:00 AM
2021,March,Chandigarh,26194,23184,377,,,3/29/2021,13220,12/30/1899 8:00:00 AM
2021,March,Chandigarh,26468,23345,377,,,3/30/2021,13256,12/30/1899 8:00:00 AM
2021,March,Chandigarh,26733,23523,379,,,3/31/2021,13292,12/30/1899 8:00:00 AM
2021,April,Chandigarh,26999,23702,379,,,4/1/2021,13328,12/30/1899 8:00:00 AM
2021,April,Chandigarh,27256,23925,380,,,4/2/2021,13364,12/30/1899 8:00:00 AM
2021,April,Chandigarh,27543,24064,381,,,4/3/2021,13400,12/30/1899 8:00:00 AM
2021,April,Chandigarh,27853,24309,382,,,4/4/2021,13436,12/30/1899 8:00:00 AM
2021,April,Chandigarh,28194,24661,383,,,4/5/2021,13472,12/30/1899 8:00:00 AM
2021,April,Chandigarh,29197,25688,388,,,4/8/2021,13580,12/30/1899 8:00:00 AM
2021,April,Chandigarh,38692,33021,435,,,4/26/2021,14228,12/30/1899 8:00:00 AM
2021,April,Chandigarh,41923,34806,465,,,4/30/2021,14372,12/30/1899 8:00:00 AM
2021,July,Chandigarh,61851,60970,809,,,7/15/2021,17108,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,36,0,,,5/6/2020,1645,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,36,0,,,5/7/2020,1678,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,38,0,,,5/8/2020,1711,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,38,0,,,5/9/2020,1744,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,43,0,,,5/10/2020,1777,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,49,0,,,5/11/2020,1810,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,53,0,,,5/12/2020,1843,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,54,0,,,5/13/2020,1876,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,59,55,0,,,5/14/2020,1909,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,60,56,0,,,5/15/2020,1942,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,66,56,0,,,5/16/2020,1975,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,67,56,0,,,5/17/2020,2008,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,86,59,0,,,5/18/2020,2041,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,93,59,0,,,5/19/2020,2074,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,101,59,0,,,5/20/2020,2107,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,115,59,0,,,5/21/2020,2141,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,128,59,0,,,5/22/2020,2175,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,172,62,0,,,5/23/2020,2209,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,214,64,0,,,5/24/2020,2243,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,252,67,0,,,5/25/2020,2278,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,291,72,0,,,5/26/2020,2313,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,361,79,0,,,5/27/2020,2349,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,369,83,0,,,5/28/2020,2385,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,399,83,0,,,5/29/2020,2421,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,415,100,1,,,5/30/2020,2457,12/30/1899 8:00:00 AM
2020,May,Chhattisgarh,447,102,1,,,5/31/2020,2493,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,498,115,1,,,6/1/2020,2529,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,547,122,1,,,6/2/2020,2565,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,564,130,1,,,6/3/2020,2601,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,668,188,2,,,6/4/2020,2637,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,756,213,2,,,6/5/2020,2673,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,879,244,2,,,6/6/2020,2709,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,923,266,4,,,6/7/2020,2745,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,1073,283,4,,,6/8/2020,2781,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,1160,308,4,,,6/9/2020,2817,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,1240,386,6,,,6/10/2020,2853,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,1262,402,6,,,6/11/2020,2889,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,1398,447,6,,,6/12/2020,2926,12/30/1899 8:00:00 AM
2020,June,Chhattisgarh,1429,550,6,,,6/13/2020,2962,12/30/1899 8:00:00 AM
