Date,State,Confirmed,Deaths,Recovered,New Cases,Updated On,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Total Individuals Vaccinated
2021-06-10,Haryana,764094,8829,748186.0,528.0,2021-06-10,6559087.0,349342.0,1156.0,5514458.0,1044629.0,3026021.0,2487410.0,1027.0,954764.0,5604323.0,5514458.0
2021-06-11,Haryana,764633,8861,749407.0,539.0,2021-06-11,6664080.0,329055.0,1127.0,5608575.0,1055505.0,3083247.0,2524284.0,1044.0,970360.0,5693720.0,5608575.0
2021-06-12,Haryana,765096,8904,750443.0,463.0,2021-06-12,6749944.0,277813.0,960.0,5686944.0,1063000.0,3132134.0,2553745.0,1065.0,983447.0,5766497.0,5686944.0
2021-06-13,Haryana,765522,8949,751387.0,426.0,2021-06-13,6784770.0,157539.0,318.0,5718756.0,1066014.0,3150237.0,2567447.0,1072.0,992104.0,5792666.0,5718756.0
2021-06-14,Haryana,765861,8992,752208.0,339.0,2021-06-14,6875456.0,288347.0,1091.0,5797875.0,1077581.0,3196820.0,2599962.0,1093.0,1012825.0,5862631.0,5797875.0
2021-06-15,Haryana,766129,9032,753020.0,268.0,2021-06-15,6952038.0,269262.0,925.0,5862113.0,1089925.0,3234401.0,2626603.0,1109.0,1027178.0,5924860.0,5862113.0
2021-06-16,Haryana,766357,9070,753584.0,228.0,2021-06-16,7020156.0,251686.0,757.0,5919214.0,1100942.0,3268657.0,2649437.0,1120.0,1042161.0,5977995.0,5919214.0
2021-06-17,Haryana,766606,9109,753918.0,249.0,2021-06-17,7150855.0,379193.0,1211.0,6031899.0,1118956.0,3333024.0,2697728.0,1147.0,1074032.0,6076823.0,6031899.0
2021-06-18,Haryana,766838,9147,754464.0,232.0,2021-06-18,7247474.0,379496.0,1132.0,6113489.0,1133985.0,3380573.0,2731749.0,1167.0,1091817.0,6155657.0,6113489.0
2021-06-19,Haryana,767047,9183,754924.0,209.0,2021-06-19,7327041.0,318661.0,857.0,6180911.0,1146130.0,3421335.0,2758388.0,1188.0,1109184.0,6217856.0,6180911.0
2021-06-20,Haryana,767217,9216,755324.0,170.0,2021-06-20,7367943.0,275173.0,309.0,6216032.0,1151911.0,3440927.0,2773910.0,1195.0,1119998.0,6247944.0,6216032.0
2021-06-21,Haryana,767418,9246,755681.0,201.0,2021-06-21,7879825.0,1837372.0,2056.0,6690650.0,1189175.0,3703969.0,2985355.0,1326.0,1166483.0,6713327.0,6690650.0
2021-06-22,Haryana,767580,9275,755968.0,162.0,2021-06-22,8011052.0,473900.0,879.0,6800712.0,1210340.0,3767071.0,3032279.0,1362.0,1186758.0,6824255.0,6800712.0
2021-06-23,Haryana,767726,9295,756231.0,146.0,2021-06-23,8088643.0,339896.0,622.0,6863194.0,1225449.0,3803806.0,3058000.0,1388.0,1199515.0,6889067.0,6863194.0
2021-06-24,Haryana,767900,9314,756426.0,174.0,2021-06-24,8168749.0,371490.0,713.0,6928225.0,1240524.0,3839775.0,3087055.0,1395.0,1206928.0,6961505.0,6928225.0
2021-06-25,Haryana,768002,9333,756679.0,102.0,2021-06-25,8314915.0,670699.0,1215.0,7043353.0,1271562.0,4601383.0,3712049.0,1483.0,1227147.0,7086684.0,
2021-06-26,Haryana,768142,9351,756864.0,140.0,2021-06-26,8430740.0,504986.0,840.0,7132701.0,1298039.0,4666904.0,3762328.0,1508.0,1246042.0,7183129.0,
2021-06-27,Haryana,768263,9368,757091.0,121.0,2021-06-27,8473361.0,213184.0,323.0,7166083.0,1307278.0,4689758.0,3782084.0,1519.0,1253485.0,7218012.0,
2021-06-28,Haryana,768378,9385,757308.0,115.0,2021-06-28,8616321.0,689639.0,1203.0,7268600.0,1347721.0,4766177.0,3848599.0,1545.0,1278134.0,7335892.0,
2021-06-29,Haryana,768474,9401,757480.0,96.0,2021-06-29,8754231.0,686285.0,1043.0,7365625.0,1388606.0,4841457.0,3911207.0,1567.0,1301464.0,7449981.0,
2021-06-30,Haryana,768552,9417,757640.0,78.0,2021-06-30,8856678.0,400671.0,781.0,7433613.0,1423065.0,4898090.0,3957006.0,1582.0,1326512.0,7526893.0,
2021-04-01,Himachal Pradesh,63605,1048,59584.0,285.0,2021-04-01,574177.0,77820.0,700.0,484952.0,89225.0,244680.0,240210.0,62.0,2.0,574175.0,484952.0
2021-04-02,Himachal Pradesh,64014,1052,59741.0,409.0,2021-04-02,594644.0,28220.0,239.0,504793.0,89851.0,254201.0,250525.0,67.0,2.0,594642.0,504793.0
2021-04-03,Himachal Pradesh,64420,1056,60026.0,406.0,2021-04-03,611300.0,33900.0,272.0,520521.0,90779.0,262034.0,258417.0,70.0,2.0,611298.0,520521.0
2021-04-04,Himachal Pradesh,64838,1060,60337.0,418.0,2021-04-04,631189.0,26950.0,234.0,539485.0,91704.0,271327.0,268087.0,71.0,2.0,631187.0,539485.0
2021-04-05,Himachal Pradesh,65242,1070,60595.0,404.0,2021-04-05,661559.0,61900.0,491.0,568597.0,92962.0,284671.0,283855.0,71.0,2.0,661557.0,568597.0
2021-04-06,Himachal Pradesh,65809,1076,60905.0,567.0,2021-04-06,688362.0,82450.0,671.0,594144.0,94218.0,296254.0,297812.0,78.0,2.0,688360.0,594144.0
2021-04-07,Himachal Pradesh,66237,1081,61416.0,428.0,2021-04-07,775168.0,67400.0,555.0,677374.0,97794.0,334084.0,343198.0,92.0,2.0,775166.0,677374.0
2021-04-08,Himachal Pradesh,66890,1090,61642.0,653.0,2021-04-08,841809.0,95050.0,799.0,741610.0,100199.0,363032.0,378478.0,100.0,2.0,841807.0,741610.0
2021-04-09,Himachal Pradesh,67511,1096,61902.0,621.0,2021-04-09,891279.0,76900.0,611.0,788372.0,102907.0,384626.0,403640.0,106.0,2.0,891277.0,788372.0
2021-04-10,Himachal Pradesh,68173,1103,62411.0,662.0,2021-04-10,942833.0,76850.0,641.0,837398.0,105435.0,406672.0,430612.0,114.0,2.0,942831.0,837398.0
2021-04-11,Himachal Pradesh,69114,1115,62776.0,941.0,2021-04-11,983912.0,76100.0,624.0,876538.0,107374.0,425196.0,451220.0,122.0,2.0,983910.0,876538.0
2021-04-12,Himachal Pradesh,69686,1115,63202.0,572.0,2021-04-12,1051220.0,112850.0,934.0,940171.0,111049.0,454818.0,485220.0,133.0,2.0,1051218.0,940171.0
2021-04-13,Himachal Pradesh,70775,1124,63582.0,1089.0,2021-04-13,1111863.0,106850.0,866.0,996913.0,114950.0,482731.0,514043.0,139.0,2.0,1111861.0,996913.0
2021-04-14,Himachal Pradesh,71394,1135,63990.0,619.0,2021-04-14,1157878.0,105750.0,908.0,1039677.0,118201.0,503714.0,535818.0,145.0,2.0,1157876.0,1039677.0
2021-04-15,Himachal Pradesh,72319,1148,64242.0,925.0,2021-04-15,1192530.0,80450.0,677.0,1070578.0,121952.0,518419.0,552011.0,148.0,2.0,1192528.0,1070578.0
2021-04-16,Himachal Pradesh,73353,1159,64832.0,1034.0,2021-04-16,1241591.0,78200.0,645.0,1112736.0,128855.0,538160.0,574423.0,153.0,2.0,1241589.0,1112736.0
2021-04-17,Himachal Pradesh,74195,1168,65316.0,842.0,2021-04-17,1278093.0,66000.0,546.0,1143738.0,134355.0,553402.0,590179.0,157.0,2.0,1278091.0,1143738.0
2021-04-18,Himachal Pradesh,75587,1180,65963.0,1392.0,2021-04-18,1289502.0,41750.0,328.0,1153059.0,136443.0,558113.0,594787.0,159.0,2.0,1289500.0,1153059.0
2021-04-19,Himachal Pradesh,76375,1190,66489.0,788.0,2021-04-19,1328660.0,82900.0,703.0,1184950.0,143710.0,573430.0,611356.0,164.0,2.0,1328658.0,1184950.0
2021-04-20,Himachal Pradesh,78070,1203,67084.0,1695.0,2021-04-20,1378690.0,89600.0,730.0,1225885.0,152805.0,593001.0,632709.0,175.0,2.0,1378688.0,1225885.0
2021-04-21,Himachal Pradesh,79410,1219,68164.0,1340.0,2021-04-21,1400800.0,93720.0,845.0,1244615.0,156185.0,602295.0,642140.0,180.0,2.0,1400798.0,1244615.0
2021-04-22,Himachal Pradesh,81102,1236,69073.0,1692.0,2021-04-22,1451402.0,95800.0,824.0,1286057.0,165345.0,621388.0,664479.0,190.0,2.0,1451400.0,1286057.0
2021-04-23,Himachal Pradesh,82876,1254,69763.0,1774.0,2021-04-23,1497988.0,99800.0,848.0,1322767.0,175221.0,639059.0,683510.0,198.0,2.0,1497986.0,1322767.0
2021-04-24,Himachal Pradesh,84065,1280,70539.0,1189.0,2021-04-24,1537559.0,61050.0,531.0,1354936.0,182623.0,655054.0,699681.0,201.0,2.0,1537557.0,1354936.0
2021-04-25,Himachal Pradesh,86138,1304,71423.0,2073.0,2021-04-25,1548508.0,30550.0,268.0,1363273.0,185235.0,659285.0,703782.0,206.0,2.0,1548506.0,1363273.0
2021-04-26,Himachal Pradesh,87501,1336,72588.0,1363.0,2021-04-26,1593350.0,88150.0,769.0,1396626.0,196724.0,675434.0,720981.0,211.0,2.0,1593348.0,1396626.0
2021-04-27,Himachal Pradesh,89193,1363,73504.0,1692.0,2021-04-27,1644453.0,86150.0,718.0,1434382.0,210071.0,693539.0,740628.0,215.0,2.0,1644451.0,1434382.0
2021-04-28,Himachal Pradesh,91350,1387,74812.0,2157.0,2021-04-28,1689867.0,96500.0,887.0,1468126.0,221741.0,709777.0,758124.0,225.0,2.0,1689865.0,1468126.0
2021-04-29,Himachal Pradesh,93889,1420,76371.0,2539.0,2021-04-29,1743174.0,83360.0,765.0,1505397.0,237777.0,727740.0,777423.0,234.0,2.0,1743172.0,1505397.0
2021-04-30,Himachal Pradesh,96929,1460,77634.0,3040.0,2021-04-30,1793341.0,76000.0,657.0,1541255.0,252086.0,745537.0,795478.0,240.0,2.0,1793339.0,1541255.0
2021-05-01,Himachal Pradesh,99287,1497,79365.0,2358.0,2021-05-01,1823400.0,63000.0,545.0,1562272.0,261128.0,756348.0,805679.0,245.0,2.0,1823398.0,1562272.0
2021-05-02,Himachal Pradesh,102038,1525,80585.0,2751.0,2021-05-02,1828966.0,28750.0,239.0,1566274.0,262692.0,758339.0,807688.0,247.0,2.0,1828964.0,1566274.0
2021-05-03,Himachal Pradesh,104491,1569,82195.0,2453.0,2021-05-03,1874042.0,82800.0,732.0,1595354.0,278688.0,772384.0,822715.0,255.0,0.0,1874042.0,1595354.0
2021-05-04,Himachal Pradesh,107121,1612,83721.0,2630.0,2021-05-04,1920953.0,95450.0,788.0,1624444.0,296509.0,786692.0,837489.0,263.0,0.0,1920953.0,1624444.0
2021-05-05,Himachal Pradesh,110945,1660,85713.0,3824.0,2021-05-05,1956253.0,90400.0,783.0,1645491.0,310762.0,797045.0,848182.0,264.0,0.0,1956253.0,1645491.0
2021-05-06,Himachal Pradesh,114787,1692,87193.0,3842.0,2021-05-06,2005160.0,101380.0,893.0,1671620.0,333540.0,809548.0,861803.0,269.0,0.0,2005160.0,1671620.0
2021-05-07,Himachal Pradesh,118729,1737,89236.0,3942.0,2021-05-07,2037602.0,84200.0,724.0,1688202.0,349400.0,818139.0,869792.0,271.0,0.0,2037602.0,1688202.0
2021-05-08,Himachal Pradesh,122906,1793,91600.0,4177.0,2021-05-08,2058866.0,81550.0,704.0,1699206.0,359660.0,823810.0,875123.0,273.0,0.0,2058866.0,1699206.0
2021-05-09,Himachal Pradesh,128330,1830,94607.0,5424.0,2021-05-09,2065283.0,60050.0,507.0,1702305.0,362978.0,825316.0,876716.0,273.0,0.0,2065283.0,1702305.0
2021-05-10,Himachal Pradesh,131423,1885,97069.0,3093.0,2021-05-10,2097748.0,92100.0,808.0,1717794.0,379954.0,833006.0,884514.0,274.0,0.0,2097748.0,1717794.0
2021-05-11,Himachal Pradesh,135782,1938,99427.0,4359.0,2021-05-11,2125140.0,92450.0,786.0,1730336.0,394804.0,839433.0,890626.0,277.0,0.0,2125140.0,1730336.0
2021-05-12,Himachal Pradesh,140759,2002,102525.0,4977.0,2021-05-12,2141989.0,76250.0,667.0,1740172.0,401817.0,844487.0,895406.0,279.0,0.0,2141989.0,1740172.0
2021-05-13,Himachal Pradesh,145736,2068,104714.0,4977.0,2021-05-13,2175417.0,75760.0,677.0,1757908.0,417509.0,853382.0,904242.0,284.0,0.0,2175417.0,1757908.0
2021-05-14,Himachal Pradesh,150673,2131,108534.0,4937.0,2021-05-14,2191401.0,73550.0,623.0,1767255.0,424146.0,858105.0,908865.0,285.0,0.0,2191401.0,1767255.0
2021-05-15,Himachal Pradesh,153717,2198,111896.0,3044.0,2021-05-15,2217221.0,72450.0,636.0,1784546.0,432675.0,866844.0,917412.0,290.0,0.0,2217221.0,1784546.0
2021-05-16,Himachal Pradesh,157862,2254,116033.0,4145.0,2021-05-16,2220769.0,33342.0,218.0,1787942.0,432827.0,868625.0,919027.0,290.0,0.0,2220769.0,1787942.0
2021-05-17,Himachal Pradesh,160240,2324,121007.0,2378.0,2021-05-17,2243890.0,71492.0,599.0,1810997.0,432893.0,882707.0,927996.0,294.0,0.0,2243890.0,1810997.0
2021-05-18,Himachal Pradesh,163786,2382,124771.0,3546.0,2021-05-18,2265500.0,109594.0,648.0,1832502.0,432998.0,895155.0,937052.0,295.0,0.0,2265500.0,1832502.0
2021-05-19,Himachal Pradesh,166678,2460,129330.0,2892.0,2021-05-19,2281222.0,84804.0,457.0,1848161.0,433061.0,904148.0,943715.0,298.0,0.0,2281222.0,1848161.0
2021-05-20,Himachal Pradesh,170074,2529,132421.0,3396.0,2021-05-20,2304113.0,74583.0,631.0,1871031.0,433082.0,918034.0,952695.0,302.0,0.0,2304113.0,1871031.0
2021-05-21,Himachal Pradesh,172722,2595,136679.0,2648.0,2021-05-21,2323018.0,114828.0,670.0,1889841.0,433177.0,929692.0,959842.0,307.0,0.0,2323018.0,1889841.0
2021-05-22,Himachal Pradesh,175384,2652,141213.0,2662.0,2021-05-22,2334587.0,93425.0,562.0,1901360.0,433227.0,936289.0,964762.0,309.0,0.0,2334587.0,1901360.0
2021-05-23,Himachal Pradesh,177725,2707,146230.0,2341.0,2021-05-23,2336772.0,33120.0,229.0,1903533.0,433239.0,937536.0,965688.0,309.0,0.0,2336772.0,1903533.0
2021-05-24,Himachal Pradesh,179034,2766,150289.0,1309.0,2021-05-24,2358357.0,60775.0,489.0,1925091.0,433266.0,950545.0,974225.0,321.0,0.0,2358357.0,1925091.0
2021-05-25,Himachal Pradesh,180983,2827,153975.0,1949.0,2021-05-25,2377021.0,107002.0,637.0,1943657.0,433364.0,961486.0,981847.0,324.0,0.0,2377021.0,1943657.0
2021-05-26,Himachal Pradesh,182982,2887,157042.0,1999.0,2021-05-26,2383941.0,63035.0,434.0,1950536.0,433405.0,965667.0,984545.0,324.0,0.0,2383941.0,1950536.0
2021-05-27,Himachal Pradesh,184347,2932,159234.0,1365.0,2021-05-27,2405467.0,47060.0,369.0,1972047.0,433420.0,978035.0,993683.0,329.0,0.0,2405467.0,1972047.0
2021-05-28,Himachal Pradesh,185819,2992,162643.0,1472.0,2021-05-28,2419143.0,73796.0,451.0,1985601.0,433542.0,985998.0,999269.0,334.0,0.0,2419143.0,1985601.0
2021-05-29,Himachal Pradesh,187342,3056,165791.0,1523.0,2021-05-29,2429862.0,49796.0,269.0,1996254.0,433608.0,992440.0,1003480.0,334.0,0.0,2429862.0,1996254.0
2021-05-30,Himachal Pradesh,188604,3086,168529.0,1262.0,2021-05-30,2431191.0,5140.0,38.0,1997579.0,433612.0,993431.0,1003814.0,334.0,0.0,2431191.0,1997579.0
2021-05-31,Himachal Pradesh,189465,3127,171398.0,861.0,2021-05-31,2456257.0,34883.0,294.0,2022636.0,433621.0,1007279.0,1015007.0,350.0,0.0,2456257.0,2022636.0
2021-06-01,Himachal Pradesh,190330,3143,173566.0,865.0,2021-06-01,2471148.0,53911.0,308.0,2037384.0,433764.0,1016661.0,1020372.0,351.0,0.0,2471148.0,2037384.0
2021-06-02,Himachal Pradesh,191251,3181,175663.0,921.0,2021-06-02,2482794.0,48174.0,249.0,2048963.0,433831.0,1024007.0,1024603.0,353.0,0.0,2482794.0,2048963.0
2021-06-03,Himachal Pradesh,192142,3210,176957.0,891.0,2021-06-03,2494074.0,46570.0,243.0,2060164.0,433910.0,1030770.0,1029040.0,354.0,0.0,2494074.0,2060164.0
2021-06-04,Himachal Pradesh,193137,3233,178847.0,995.0,2021-06-04,2509695.0,52011.0,278.0,2075616.0,434079.0,1040207.0,1035037.0,372.0,0.0,2509695.0,2075616.0
2021-06-05,Himachal Pradesh,193924,3260,180877.0,787.0,2021-06-05,2523243.0,51529.0,256.0,2089053.0,434190.0,1048356.0,1040322.0,375.0,0.0,2523243.0,2089053.0
2021-06-06,Himachal Pradesh,194742,3279,181979.0,818.0,2021-06-06,2524493.0,5160.0,30.0,2090289.0,434204.0,1049178.0,1040736.0,375.0,0.0,2524493.0,2090289.0
2021-06-07,Himachal Pradesh,195099,3297,183441.0,357.0,2021-06-07,2536559.0,49276.0,248.0,2102102.0,434457.0,1056077.0,1045649.0,376.0,0.0,2536559.0,2102102.0
2021-06-08,Himachal Pradesh,195755,3315,184885.0,656.0,2021-06-08,2549426.0,47087.0,302.0,2114649.0,434777.0,1063833.0,1050436.0,380.0,0.0,2549426.0,2114649.0
2021-06-09,Himachal Pradesh,196351,3328,186040.0,596.0,2021-06-09,2557978.0,31271.0,209.0,2123031.0,434947.0,1068891.0,1053759.0,381.0,0.0,2557788.0,2123031.0
2021-06-10,Himachal Pradesh,196905,3343,186880.0,554.0,2021-06-10,2566399.0,30095.0,204.0,2131119.0,435280.0,1073933.0,1056802.0,384.0,0.0,2565979.0,2131119.0
2021-06-11,Himachal Pradesh,197438,3358,187742.0,533.0,2021-06-11,2576674.0,33838.0,248.0,2141030.0,435644.0,1079787.0,1060859.0,384.0,0.0,2575974.0,2141030.0
2021-06-12,Himachal Pradesh,197943,3367,188697.0,505.0,2021-06-12,2587927.0,33289.0,225.0,2151953.0,435974.0,1086254.0,1065313.0,386.0,0.0,2586929.0,2151953.0
2021-06-13,Himachal Pradesh,198313,3384,189527.0,370.0,2021-06-13,2588086.0,911.0,4.0,2152111.0,435975.0,1086340.0,1065385.0,386.0,0.0,2587046.0,2152111.0
2021-06-14,Himachal Pradesh,198550,3391,190382.0,237.0,2021-06-14,2614787.0,31479.0,280.0,2178801.0,435986.0,1100729.0,1077673.0,399.0,126.0,2613401.0,2178801.0
2021-06-15,Himachal Pradesh,198876,3398,191046.0,326.0,2021-06-15,2659045.0,63043.0,542.0,2222751.0,436294.0,1123064.0,1099271.0,416.0,126.0,2657579.0,2222751.0
2021-06-16,Himachal Pradesh,199197,3410,191737.0,321.0,2021-06-16,2699523.0,61709.0,508.0,2262895.0,436628.0,1143865.0,1118598.0,432.0,238.0,2697945.0,2262895.0
2021-06-17,Himachal Pradesh,199407,3414,192260.0,210.0,2021-06-17,2741702.0,56977.0,487.0,2304599.0,437103.0,1164597.0,1139558.0,444.0,339.0,2740023.0,2304599.0
2021-06-18,Himachal Pradesh,199699,3424,192845.0,292.0,2021-06-18,2793097.0,81780.0,553.0,2354749.0,438348.0,1189915.0,1164361.0,473.0,339.0,2791418.0,2354749.0
2021-06-19,Himachal Pradesh,200043,3429,193421.0,344.0,2021-06-19,2819145.0,59072.0,388.0,2378841.0,440304.0,1201751.0,1176607.0,483.0,413.0,2817392.0,2378841.0
2021-06-20,Himachal Pradesh,200282,3439,193853.0,239.0,2021-06-20,2819998.0,5148.0,17.0,2379678.0,440320.0,1202274.0,1176922.0,482.0,413.0,2818085.0,2379678.0
2021-06-21,Himachal Pradesh,200410,3442,194257.0,128.0,2021-06-21,2918724.0,133117.0,839.0,2478389.0,440335.0,1249100.0,1228764.0,525.0,413.0,2916811.0,2478389.0
2021-06-22,Himachal Pradesh,200603,3448,194747.0,193.0,2021-06-22,3040740.0,147653.0,944.0,2600380.0,440360.0,1306588.0,1293223.0,569.0,674.0,3038566.0,2600380.0
2021-06-23,Himachal Pradesh,200791,3453,195062.0,188.0,2021-06-23,3185389.0,173643.0,1015.0,2744942.0,440447.0,1374177.0,1370147.0,618.0,1118.0,3182771.0,2744942.0
2021-06-24,Himachal Pradesh,201049,3461,195301.0,258.0,2021-06-24,3223393.0,85406.0,483.0,2773268.0,450125.0,1390241.0,1382406.0,621.0,1468.0,3220425.0,2773268.0
2021-06-25,Himachal Pradesh,201210,3463,195624.0,161.0,2021-06-25,3330049.0,199730.0,882.0,2868066.0,461983.0,1671498.0,1657894.0,657.0,1468.0,3327081.0,
2021-06-26,Himachal Pradesh,201363,3465,195942.0,153.0,2021-06-26,3482066.0,245199.0,961.0,3010202.0,471864.0,1743262.0,1738115.0,689.0,1495.0,3479071.0,
2021-06-27,Himachal Pradesh,201547,3471,196191.0,184.0,2021-06-27,3497784.0,25287.0,54.0,3025895.0,471889.0,1750787.0,1746305.0,692.0,1495.0,3494789.0,
2021-06-28,Himachal Pradesh,201665,3473,196438.0,118.0,2021-06-28,3666915.0,263428.0,924.0,3187698.0,479217.0,1827388.0,1838782.0,745.0,1495.0,3663920.0,
2021-06-29,Himachal Pradesh,201813,3476,196646.0,148.0,2021-06-29,3827079.0,264453.0,956.0,3338511.0,488568.0,1901290.0,1925008.0,781.0,1543.0,3824036.0,
2021-06-30,Himachal Pradesh,201980,3477,196849.0,167.0,2021-06-30,3866287.0,91395.0,419.0,3351501.0,514786.0,1920744.0,1944757.0,786.0,1543.0,3863244.0,
2021-04-01,Jammu and Kashmir,130960,1994,126435.0,373.0,2021-04-01,820121.0,135450.0,1069.0,669358.0,150763.0,454336.0,214891.0,131.0,0.0,820121.0,669358.0
2021-04-02,Jammu and Kashmir,131421,1998,126549.0,461.0,2021-04-02,862951.0,133000.0,1067.0,707269.0,155682.0,475992.0,231140.0,137.0,0.0,862951.0,707269.0
2021-04-03,Jammu and Kashmir,131938,2003,126720.0,517.0,2021-04-03,896589.0,110000.0,936.0,737067.0,159522.0,493126.0,243797.0,144.0,0.0,896589.0,737067.0
2021-04-04,Jammu and Kashmir,132439,2005,126860.0,501.0,2021-04-04,926410.0,123700.0,994.0,764873.0,161537.0,508463.0,256262.0,148.0,0.0,926410.0,764873.0
2021-04-05,Jammu and Kashmir,133012,2008,127049.0,573.0,2021-04-05,965018.0,151100.0,1234.0,799804.0,165214.0,527366.0,272287.0,151.0,0.0,965018.0,799804.0
2021-04-06,Jammu and Kashmir,133454,2010,127290.0,442.0,2021-04-06,1000073.0,139050.0,1183.0,831857.0,168216.0,544586.0,287111.0,160.0,0.0,1000073.0,831857.0
2021-04-07,Jammu and Kashmir,134015,2012,127520.0,561.0,2021-04-07,1083663.0,147750.0,1244.0,909465.0,174198.0,587413.0,321876.0,176.0,0.0,1083663.0,909465.0
2021-04-08,Jammu and Kashmir,134827,2018,127774.0,812.0,2021-04-08,1177106.0,170203.0,1370.0,994678.0,182428.0,633548.0,360947.0,183.0,0.0,1177106.0,994678.0
2021-04-09,Jammu and Kashmir,135662,2019,128020.0,835.0,2021-04-09,1240399.0,171700.0,1417.0,1053587.0,186812.0,666037.0,387357.0,193.0,0.0,1240399.0,1053587.0
2021-04-10,Jammu and Kashmir,136470,2023,128332.0,808.0,2021-04-10,1286329.0,142250.0,1212.0,1095604.0,190725.0,688808.0,406597.0,199.0,0.0,1286329.0,1095604.0
2021-04-11,Jammu and Kashmir,137475,2029,128691.0,1005.0,2021-04-11,1321714.0,169900.0,1423.0,1128724.0,192990.0,706302.0,422217.0,205.0,0.0,1321714.0,1128724.0
2021-04-12,Jammu and Kashmir,138390,2034,129021.0,915.0,2021-04-12,1390071.0,182102.0,1499.0,1190462.0,199609.0,740183.0,450063.0,216.0,0.0,1390071.0,1190462.0
2021-04-13,Jammu and Kashmir,139381,2034,129439.0,991.0,2021-04-13,1420580.0,144250.0,1256.0,1217666.0,202914.0,755761.0,461685.0,220.0,0.0,1420580.0,1217666.0
2021-04-14,Jammu and Kashmir,140650,2037,129932.0,1269.0,2021-04-14,1452639.0,176050.0,1460.0,1245840.0,206799.0,771032.0,474584.0,224.0,0.0,1452639.0,1245840.0
2021-04-15,Jammu and Kashmir,141736,2042,130304.0,1086.0,2021-04-15,1500140.0,179200.0,1470.0,1285404.0,214736.0,792215.0,492963.0,226.0,0.0,1500140.0,1285404.0
2021-04-16,Jammu and Kashmir,142877,2046,130791.0,1141.0,2021-04-16,1544416.0,179408.0,1484.0,1322027.0,222389.0,812420.0,509377.0,230.0,0.0,1544416.0,1322027.0
2021-04-17,Jammu and Kashmir,144021,2048,131353.0,1144.0,2021-04-17,1588988.0,157750.0,1381.0,1358605.0,230383.0,832897.0,525472.0,236.0,0.0,1588988.0,1358605.0
2021-04-18,Jammu and Kashmir,145166,2051,132205.0,1145.0,2021-04-18,1622097.0,175508.0,1468.0,1386560.0,235537.0,848883.0,537439.0,238.0,0.0,1622097.0,1386560.0
2021-04-19,Jammu and Kashmir,146692,2057,133168.0,1526.0,2021-04-19,1688073.0,181000.0,1509.0,1439317.0,248756.0,877926.0,561147.0,244.0,0.0,1688073.0,1439317.0
2021-04-20,Jammu and Kashmir,148208,2063,133981.0,1516.0,2021-04-20,1752949.0,161950.0,1421.0,1492291.0,260658.0,906912.0,585130.0,249.0,0.0,1752949.0,1492291.0
2021-04-21,Jammu and Kashmir,150238,2071,134697.0,2030.0,2021-04-21,1801163.0,175050.0,1484.0,1532708.0,268455.0,929452.0,602999.0,257.0,0.0,1801163.0,1532708.0
2021-04-22,Jammu and Kashmir,152442,2084,135430.0,2204.0,2021-04-22,1856450.0,183350.0,1541.0,1576508.0,279942.0,953499.0,622746.0,263.0,0.0,1856450.0,1576508.0
2021-04-23,Jammu and Kashmir,154407,2092,136221.0,1965.0,2021-04-23,1924526.0,185550.0,1562.0,1632265.0,292261.0,984732.0,647259.0,274.0,0.0,1924526.0,1632265.0
2021-04-24,Jammu and Kashmir,156344,2111,137240.0,1937.0,2021-04-24,1996721.0,165150.0,1474.0,1691210.0,305511.0,1016079.0,674843.0,288.0,0.0,1996721.0,1691210.0
2021-04-25,Jammu and Kashmir,158374,2126,138184.0,2030.0,2021-04-25,2043208.0,178650.0,1544.0,1731283.0,311925.0,1037167.0,693824.0,292.0,0.0,2043208.0,1731283.0
2021-04-26,Jammu and Kashmir,160755,2147,139050.0,2381.0,2021-04-26,2125643.0,190108.0,1626.0,1798206.0,327437.0,1072720.0,725177.0,309.0,0.0,2125643.0,1798206.0
